dt,vix,sp500,sp500_volume,djia,djia_volume,hsi,ads,us3m,joblessness,epu,GPRD,prev_day,sp500_pct_change,djia_pct_change
2017-02-14,10.74,2337.580078,3520910000.0,20504.41,356.58,23703.009766,-0.399675,0.54,1,133.33148175075,185.853637695312,2328.25,0.4007335122946376,0.45193649275725445
2017-02-15,11.97,2349.25,3775590000.0,20611.86,384.38,23994.869141,-0.398734,0.54,1,133.33148175075,118.859680175781,2337.580078,0.49923089736394477,0.5240336103306653
2017-02-16,11.76,2347.219971,3672370000.0,20619.77,354.12,24107.699219,-0.396413,0.53,1,133.33148175075,127.406455993652,2349.25,-0.08641179099713181,0.03837596412938904
2017-02-17,11.49,2351.159912,3513060000.0,20624.05,340.62,24033.740234,-0.39271,0.53,1,133.33148175075,88.5214996337891,2347.219971,0.16785563554666538,0.020756778567365686
2017-02-21,11.57,2365.379883,3579780000.0,20743.0,336.88,23963.630859,-0.366738,0.53,1,133.33148175075,139.232269287109,2351.159912,0.6048066287377196,0.5767538383586235
2017-02-22,11.74,2362.820068,3468670000.0,20775.6,310.53,24201.960938,-0.358792,0.52,1,133.33148175075,95.2495498657227,2365.379883,-0.10822003765219579,0.15716145205610932
2017-02-23,11.71,2363.810059,4015260000.0,20810.32,302.11,24114.859375,-0.350349,0.51,1,133.33148175075,59.7756576538086,2362.820068,0.04189870457795841,0.16711912050675348
2017-02-24,11.47,2367.340088,3831570000.0,20821.76,292.54,23965.699219,-0.341406,0.52,1,133.33148175075,90.8207626342773,2363.810059,0.14933640655938607,0.05497272507102302
2017-02-27,12.09,2369.75,3582610000.0,20837.44,256.54,23925.050781,-0.310138,0.5,1,133.33148175075,81.3613128662109,2367.340088,0.10179830148679958,0.07530583389685486
2017-02-28,12.92,2363.639893,4210140000.0,20812.24,339.21,23740.730469,-0.296357,0.53,1,133.33148175075,69.5692672729492,2369.75,-0.2578376200021104,-0.12093616106392258
2017-03-01,12.54,2395.959961,4345180000.0,21115.55,392.82,23776.490234,-0.280655,0.63,1,119.776169410161,130.100845336914,2363.639893,1.36738545053825,1.457363551448565
2017-03-02,11.81,2381.919922,3821320000.0,21002.97,319.91,23728.070313,-0.264545,0.67,1,119.776169410161,114.542457580566,2395.959961,-0.5859880477359969,-0.5331615799730405
2017-03-03,10.96,2383.120117,3555260000.0,21005.71,254.42,23552.720703,-0.248023,0.71,1,119.776169410161,64.7708740234375,2381.919922,0.050387714083699464,0.013045774002429233
2017-03-06,11.24,2375.310059,3232700000.0,20954.34,266.62,23596.279297,-0.196926,0.74,1,119.776169410161,117.259033203125,2383.120117,-0.3277240599114939,-0.24455255261545128
2017-03-07,11.45,2368.389893,3518390000.0,20924.76,274.63,23681.070313,-0.180714,0.76,1,119.776169410161,141.889221191406,2375.310059,-0.2913373760945248,-0.14116407388636842
2017-03-08,11.86,2362.97998,3812100000.0,20855.73,296.78,23782.269531,-0.165069,0.73,1,119.776169410161,111.124473571777,2368.389893,-0.22842155406883613,-0.32989625687462887
2017-03-09,12.3,2364.870117,3716340000.0,20858.19,275.96,23501.560547,-0.149987,0.73,1,119.776169410161,123.038230895996,2362.97998,0.07998954777432843,0.011795319559659845
2017-03-10,11.66,2372.600098,3432950000.0,20902.98,315.43,23568.669922,-0.13546,0.75,1,119.776169410161,71.8042144775391,2364.870117,0.3268670420600417,0.21473579442894408
2017-03-13,11.35,2373.469971,3133900000.0,20881.48,289.26,23829.669922,-0.0944762,0.79,1,119.776169410161,78.4702987670898,2372.600098,0.03666327927462909,-0.10285614778371421
2017-03-14,12.3,2365.449951,3172630000.0,20837.37,246.82,23827.949219,-0.0807502,0.78,1,119.776169410161,59.8329162597656,2373.469971,-0.3379027372577559,-0.21123981633486277
2017-03-15,11.63,2385.26001,3906840000.0,20950.1,306.59,23792.849609,-0.0668688,0.73,1,119.776169410161,95.8620834350586,2365.449951,0.8374752968933086,0.5409991759996569
2017-03-16,11.21,2381.379883,3365660000.0,20934.55,264.36,24288.279297,-0.0528265,0.73,1,119.776169410161,80.5759735107422,2385.26001,-0.16267102889130358,-0.0742239893842922
2017-03-17,11.28,2378.25,5178040000.0,20914.62,535.28,24309.929688,-0.0386179,0.73,1,119.776169410161,97.0392684936523,2381.379883,-0.13143148736342036,-0.09520147316278704
2017-03-20,11.34,2373.469971,3054930000.0,20905.86,253.61,24501.990234,0.00480979,0.76,1,119.776169410161,140.570205688477,2378.25,-0.20098934090192477,-0.04188457643503618
2017-03-21,12.47,2344.02002,4265590000.0,20668.01,369.32,24593.119141,0.0192352,0.77,1,119.776169410161,81.2188262939453,2373.469971,-1.2407972866659844,-1.137719280622762
2017-03-22,12.81,2348.449951,3572730000.0,20661.3,325.09,24320.410156,0.0336028,0.77,1,119.776169410161,156.499267578125,2344.02002,0.18898861623204422,-0.032465631669420514
2017-03-23,13.12,2345.959961,3260600000.0,20656.58,280.05,24327.699219,0.0479182,0.76,1,119.776169410161,131.190795898438,2348.449951,-0.10602695616058755,-0.02284464191506519
2017-03-24,12.96,2343.97998,2975130000.0,20596.72,292.98,24358.269531,0.0621871,0.78,1,119.776169410161,177.373382568359,2345.959961,-0.08439960753447995,-0.28978659584500965
2017-03-27,12.5,2341.590088,3240230000.0,20550.98,269.38,24193.699219,0.103829,0.78,1,119.776169410161,116.55330657959,2343.97998,-0.10195872065427158,-0.22207419433775133
2017-03-28,11.53,2358.570068,3367780000.0,20701.5,299.67,24345.869141,0.116082,0.78,1,119.776169410161,87.326042175293,2341.590088,0.7251474152977444,0.7324224927472978
2017-03-29,11.42,2361.129883,3106940000.0,20659.32,238.32,24392.050781,0.127374,0.78,1,119.776169410161,93.5442657470703,2358.570068,0.10853249749627203,-0.20375335120643712
2017-03-30,11.54,2368.060059,3158420000.0,20728.49,270.9,24301.089844,0.137709,0.78,1,119.776169410161,75.6294021606445,2361.129883,0.2935110029268939,0.3348125688551251
2017-03-31,12.37,2362.719971,3354110000.0,20663.22,303.77,24111.589844,0.14709,0.76,1,119.776169410161,118.137214660645,2368.060059,-0.22550475355151978,-0.31488063047525605
2017-04-03,12.38,2358.840088,3416400000.0,20650.21,285.67,24261.480469,0.168664,0.79,1,121.570594321353,79.8949508666992,2362.719971,-0.16421256211577306,-0.06296211335891089
2017-04-04,11.79,2360.159912,3206240000.0,20689.24,237.39,24261.480469,0.174545,0.79,1,121.570594321353,150.571258544922,2358.840088,0.055952245627599595,0.18900534183430295
2017-04-05,12.89,2352.949951,3770520000.0,20648.15,284.98,24400.800781,0.179969,0.8,1,121.570594321353,125.199409484863,2360.159912,-0.30548612250135276,-0.19860565202008962
2017-04-06,12.39,2357.48999,3201920000.0,20662.95,251.72,24273.720703,0.184938,0.79,1,121.570594321353,124.101959228516,2352.949951,0.19295093795217433,0.07167712361639822
2017-04-07,12.87,2355.540039,3053150000.0,20656.1,219.73,24267.300781,0.189454,0.82,1,121.570594321353,143.822967529297,2357.48999,-0.08271301291931099,-0.033151123145547245
2017-04-10,14.05,2357.159912,2785410000.0,20658.02,230.48,24262.179688,0.200448,0.82,1,121.570594321353,134.956451416016,2355.540039,0.06876864639022706,0.00929507506257643
2017-04-11,15.07,2353.780029,3117420000.0,20651.3,255.12,24088.460938,0.203462,0.82,1,121.570594321353,97.2601928710938,2357.159912,-0.14338793828936325,-0.03252973905534251
2017-04-12,15.77,2344.929932,3196950000.0,20591.86,267.67,24313.5,0.206176,0.81,1,121.570594321353,171.339706420898,2353.780029,-0.3759950756214048,-0.2878269164653058
2017-04-13,15.96,2328.949951,3143890000.0,20453.25,235.81,24261.660156,0.208592,0.81,1,121.570594321353,156.746109008789,2344.929932,-0.6814694452883074,-0.6731300620730796
2017-04-17,14.66,2349.01001,2824710000.0,20636.92,229.24,24261.660156,0.215216,0.83,1,121.570594321353,111.512176513672,2328.949951,0.861334911528977,0.8979990954982586
2017-04-18,14.42,2342.189941,3269840000.0,20523.28,263.18,23924.539063,0.215995,0.82,1,121.570594321353,106.665870666504,2349.01001,-0.29033801350211164,-0.5506635680130545
2017-04-19,14.93,2338.169922,3519900000.0,20404.49,294.79,23825.880859,0.216402,0.81,1,121.570594321353,152.968887329102,2342.189941,-0.17163505528009493,-0.5788061167610548
2017-04-20,14.15,2355.840088,3647420000.0,20578.71,312.44,24056.980469,0.216436,0.79,1,121.570594321353,178.773498535156,2338.169922,0.7557263410900905,0.8538316811642854
2017-04-21,14.63,2348.689941,3503360000.0,20547.76,369.6,24042.019531,0.216096,0.79,1,121.570594321353,130.759246826172,2355.840088,-0.30350731513657525,-0.15039815420889724
2017-04-24,10.84,2374.149902,3690650000.0,20763.89,342.4,24139.480469,0.212253,0.81,1,121.570594321353,142.731811523438,2348.689941,1.0840068991465168,1.0518421472705652
2017-04-25,10.76,2388.610107,3995240000.0,20996.12,348.18,24455.939453,0.20925,0.82,1,121.570594321353,61.8208618164062,2374.149902,0.6090687444722187,1.1184320471742115
2017-04-26,10.85,2387.449951,4105920000.0,20975.09,328.55,24578.429688,0.205287,0.83,1,121.570594321353,92.1579818725586,2388.610107,-0.048570337896503,-0.10016136314708879
2017-04-27,10.36,2388.77002,4098460000.0,20981.33,305.69,24698.480469,0.200363,0.81,1,121.570594321353,104.497398376465,2387.449951,0.0552920072501184,0.02974957437609227
2017-04-28,10.82,2384.199951,3718270000.0,20940.51,329.99,24615.130859,0.194476,0.8,1,121.570594321353,126.36498260498,2388.77002,-0.19131473359665918,-0.19455392008038697
2017-05-01,10.11,2388.330078,3199240000.0,20913.46,288.16,24615.130859,0.171312,0.83,1,104.170971859415,126.250305175781,2384.199951,0.1732290531365699,-0.12917545943245123
2017-05-02,10.59,2391.169922,3813680000.0,20949.89,338.81,24696.130859,0.162955,0.82,1,104.170971859415,126.741722106934,2388.330078,0.11890500505600254,0.17419403580278825
2017-05-03,10.68,2388.129883,3893990000.0,20957.9,310.92,24696.130859,0.154726,0.85,1,104.170971859415,109.722267150879,2391.169922,-0.12713605051778432,0.03823409096659347
2017-05-04,10.46,2389.52002,4362540000.0,20951.47,274.72,24683.880859,0.146621,0.86,1,104.170971859415,95.9502410888672,2388.129883,0.05821027616192964,-0.03068055482657872
2017-05-05,10.57,2399.290039,3540140000.0,21006.94,260.96,24476.349609,0.138638,0.9,1,104.170971859415,76.3057556152344,2389.52002,0.4088695184901736,0.2647546926301425
2017-05-08,9.77,2399.379883,3429440000.0,21012.28,276.15,24577.910156,0.115379,0.91,1,104.170971859415,72.8036880493164,2399.290039,0.003744607718947357,0.025420170667400654
2017-05-09,9.96,2396.919922,3653590000.0,20975.78,273.0,24889.029297,0.107839,0.91,1,104.170971859415,77.8119964599609,2399.379883,-0.10252486558836038,-0.17370794602014072
2017-05-10,10.21,2399.629883,3643530000.0,20943.11,283.34,25015.419922,0.1004,0.9,1,104.170971859415,123.999862670898,2396.919922,0.11306013918641611,-0.15575106146230588
2017-05-11,10.6,2394.439941,3727420000.0,20919.42,287.68,25125.550781,0.0930582,0.89,1,104.170971859415,99.90283203125,2399.629883,-0.21628093718817354,-0.11311596033255489
2017-05-12,10.4,2390.899902,3305630000.0,20896.61,288.5,25156.339844,0.0858118,0.88,1,104.170971859415,78.9882049560547,2394.439941,-0.14784413421209397,-0.10903743985253289
2017-05-15,10.42,2402.320068,3473600000.0,20981.94,313.17,25371.589844,0.0646545,0.9,1,104.170971859415,75.4284896850586,2390.899902,0.47765136426025645,0.40834374570801746
2017-05-16,10.65,2400.669922,3420790000.0,20979.75,311.58,25335.939453,0.0578412,0.9,1,104.170971859415,74.9207534790039,2402.320068,-0.06868968136181097,-0.010437547719599483
2017-05-17,15.59,2357.030029,4163000000.0,20606.93,423.2,25293.630859,0.0511497,0.9,1,104.170971859415,97.4284591674805,2400.669922,-1.81782145892192,-1.7770469142863954
2017-05-18,14.66,2365.719971,4319420000.0,20663.02,422.59,25136.519531,0.0445775,0.93,1,104.170971859415,97.7310333251953,2357.030029,0.3686818535649561,0.2721899865724797
2017-05-19,12.04,2381.72998,3825160000.0,20804.84,365.18,25174.869141,0.0381218,0.92,1,104.170971859415,75.7158355712891,2365.719971,0.6767499617984285,0.6863469134715139
2017-05-22,10.93,2394.02002,3172830000.0,20894.83,276.12,25391.339844,0.0201089,0.93,1,104.170971859415,143.482223510742,2381.72998,0.5160131544382551,0.432543581205147
2017-05-23,10.72,2398.419922,3213570000.0,20937.91,244.95,25403.150391,0.015454,0.92,1,104.170971859415,139.232269287109,2394.02002,0.18378718487075396,0.2061754031978058
2017-05-24,10.02,2404.389893,3389900000.0,21012.42,283.18,25428.5,0.0115838,0.93,1,104.170971859415,181.950408935547,2398.419922,0.2489126672622799,0.35586168820096464
2017-05-25,9.99,2415.070068,3535390000.0,21082.95,268.97,25630.779297,0.00849675,0.94,1,104.170971859415,146.439727783203,2404.389893,0.44419480513928633,0.33565862475621877
2017-05-26,9.81,2415.820068,2805040000.0,21080.28,208.0,25639.269531,0.00619161,0.94,1,104.170971859415,218.068725585938,2415.070068,0.031054999601765054,-0.01266426187986891
2017-05-30,10.38,2412.909912,3203160000.0,21029.47,242.81,25639.269531,0.00224181,0.93,1,104.170971859415,128.184906005859,2415.820068,-0.12046244828196606,-0.2410309540480382
2017-05-31,10.41,2411.800049,4516110000.0,21008.65,371.58,25660.650391,0.00130291,0.98,1,104.170971859415,157.741317749023,2412.909912,-0.04599686853125062,-0.09900392163948446
2017-06-01,9.89,2430.060059,3857140000.0,21144.18,276.73,25809.220703,0.000298256,0.98,1,98.7589609267733,90.672477722168,2411.800049,0.7571112707942307,0.6451152263472482
2017-06-02,9.75,2439.070068,3461680000.0,21206.29,329.7,25924.050781,-0.000906647,0.98,1,98.7589609267733,88.5713272094727,2430.060059,0.3707730994808367,0.2937451345949693
2017-06-05,10.07,2436.100098,2912600000.0,21184.04,269.79,25862.990234,-0.00591363,0.96,1,98.7589609267733,276.609527587891,2439.070068,-0.12176648957179514,-0.10492170011822122
2017-06-06,10.45,2429.330078,3357840000.0,21136.23,283.55,25997.140625,-0.00829646,0.97,1,98.7589609267733,227.277359008789,2436.100098,-0.27790401574869783,-0.22568877324627978
2017-06-07,10.39,2433.139893,3572300000.0,21173.69,273.4,25974.160156,-0.0110686,1.0,1,98.7589609267733,245.956832885742,2429.330078,0.15682574527444704,0.17723122808561698
2017-06-08,10.16,2433.790039,3728860000.0,21182.53,330.33,26063.060547,-0.0142311,1.01,1,98.7589609267733,182.932846069336,2433.139893,0.026720452936990213,0.04174992644172537
2017-06-09,10.7,2431.77002,4027340000.0,21271.97,397.2,26030.289063,-0.0177853,1.01,1,98.7589609267733,121.293510437012,2433.790039,-0.08299890161560519,0.42223473777684983
2017-06-12,11.46,2429.389893,4027750000.0,21235.67,528.08,25708.039063,-0.0303683,0.98,1,98.7589609267733,144.548400878906,2431.77002,-0.09787631973520172,-0.17064710038611208
2017-06-13,10.42,2440.350098,3275500000.0,21328.47,323.51,25852.099609,-0.034616,1.0,1,98.7589609267733,107.038757324219,2429.389893,0.4511505144390471,0.43700057497597644
2017-06-14,10.64,2437.919922,3555590000.0,21374.56,295.09,25875.900391,-0.0388192,1.01,1,98.7589609267733,77.3964385986328,2440.350098,-0.0995830885900939,0.21609613816648832
2017-06-15,10.9,2432.459961,3353050000.0,21359.9,317.2,25565.339844,-0.0429795,1.02,1,98.7589609267733,108.018508911133,2437.919922,-0.22395981716745172,-0.068586207154675
2017-06-16,10.38,2433.149902,5284720000.0,21384.28,603.26,25626.490234,-0.0470986,1.03,1,98.7589609267733,105.618103027344,2432.459961,0.028363920108120944,0.11413911113815622
2017-06-19,10.37,2453.459961,3264700000.0,21528.99,289.4,25924.550781,-0.0594962,1.02,1,98.7589609267733,171.012100219727,2433.149902,0.8347228826019126,0.6767120520307479
2017-06-20,10.86,2437.030029,3416510000.0,21467.14,310.2,25843.039063,-0.0640096,1.01,1,98.7589609267733,204.199371337891,2453.459961,-0.66966375083225,-0.28728704876541666
2017-06-21,10.75,2435.610107,3594820000.0,21410.03,292.5,25694.580078,-0.0687617,0.99,1,98.7589609267733,180.242660522461,2437.030029,-0.05826444414320786,-0.26603450669255846
2017-06-22,10.48,2434.5,3468210000.0,21397.29,270.68,25674.529297,-0.0737543,0.96,1,98.7589609267733,210.32177734375,2435.610107,-0.045578189908535016,-0.05950482087132558
2017-06-23,10.02,2438.300049,5278330000.0,21394.76,368.4,25670.050781,-0.0789894,0.97,1,98.7589609267733,107.308525085449,2434.5,0.15609155884164228,-0.011823927235654619
2017-06-26,9.9,2439.070068,3238970000.0,21409.55,241.88,25871.890625,-0.0956773,0.99,1,98.7589609267733,128.394088745117,2438.300049,0.03158015767239508,0.0691290764654573
2017-06-27,11.06,2419.379883,3563910000.0,21310.66,292.17,25839.990234,-0.100917,1.0,1,98.7589609267733,106.096473693848,2439.070068,-0.8072824663108435,-0.4618966769502353
2017-06-28,10.03,2440.689941,3500800000.0,21454.61,271.51,25683.5,-0.105917,1.02,1,98.7589609267733,110.05207824707,2419.379883,0.880806612873708,0.6754835373470325
2017-06-29,11.44,2419.699951,3900280000.0,21287.03,336.75,25965.419922,-0.110678,1.04,1,98.7589609267733,103.356246948242,2440.689941,-0.8600023152223968,-0.7810908704469655
2017-06-30,11.18,2423.409912,3361590000.0,21349.63,313.26,25764.580078,-0.115204,1.03,1,98.7589609267733,102.601654052734,2419.699951,0.15332318366443332,0.2940757822956108
2017-07-03,11.22,2429.01001,1962290000.0,21479.27,186.81,25784.169922,-0.127031,1.06,1,110.753597225235,120.572387695312,2423.409912,0.23108339915050014,0.6072236380677332
2017-07-05,11.07,2432.540039,3367220000.0,21478.17,273.69,25521.970703,-0.133892,1.05,1,110.753597225235,208.900665283203,2429.01001,0.1453278901884847,-0.0051212168756253895
2017-07-06,12.54,2409.75,3364520000.0,21320.04,320.45,25465.220703,-0.137073,1.04,1,110.753597225235,177.171371459961,2432.540039,-0.9368823795134262,-0.7362359083664782
2017-07-07,11.19,2425.179932,2901330000.0,21414.34,242.24,25340.849609,-0.140088,1.05,1,110.753597225235,115.72289276123,2409.75,0.6403125635439322,0.44230686246367057
2017-07-10,11.11,2427.429932,2999130000.0,21408.52,270.34,25500.060547,-0.148929,1.04,1,110.753597225235,98.0049591064453,2425.179932,0.09277662124411723,-0.027178049848841646
2017-07-11,10.89,2425.530029,3106750000.0,21409.07,247.57,25877.640625,-0.15284,1.05,1,110.753597225235,112.502304077148,2427.429932,-0.0782680881929565,0.002569070631697201
2017-07-12,10.3,2443.25,3171620000.0,21532.14,267.87,26043.640625,-0.157365,1.05,1,110.753597225235,94.1699905395508,2425.530029,0.730560775918554,0.574849818324652
2017-07-13,9.9,2447.830078,3067670000.0,21553.09,232.27,26346.169922,-0.162504,1.05,1,110.753597225235,55.3772735595703,2443.25,0.1874584262764767,0.09729641364026875
2017-07-14,9.51,2459.27002,2736640000.0,21637.74,235.59,26389.230469,-0.168261,1.04,1,110.753597225235,93.1047134399414,2447.830078,0.4673503321499739,0.39275110900571786
2017-07-17,9.82,2459.139893,2793170000.0,21629.72,244.78,26470.580078,-0.18846,1.07,1,110.753597225235,113.995239257812,2459.27002,-0.005291285582376126,-0.03706486906673856
2017-07-18,9.89,2460.610107,2962130000.0,21574.73,251.11,26524.939453,-0.195117,1.07,1,110.753597225235,140.661041259766,2459.139893,0.059785700040282386,-0.25423352683253686
2017-07-19,9.79,2473.830078,3059760000.0,21640.75,253.04,26672.160156,-0.201607,1.11,1,110.753597225235,67.0334091186523,2460.610107,0.5372639477660979,0.3060061470062436
2017-07-20,9.58,2473.449951,3182780000.0,21611.78,313.95,26740.210938,-0.207933,1.15,1,110.753597225235,114.766120910645,2473.830078,-0.015365930076616241,-0.13386781881404852
2017-07-21,9.36,2472.540039,3059570000.0,21580.07,362.83,26706.089844,-0.214098,1.16,1,110.753597225235,80.1047668457031,2473.449951,-0.03678716036409346,-0.1467255357957553
2017-07-24,9.43,2469.909912,3010240000.0,21513.17,284.08,26846.830078,-0.232011,1.17,1,110.753597225235,53.3210067749023,2472.540039,-0.1063734846964759,-0.31000826225309197
